"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-28 15:00:00",85053,0.2382633,0.0003516445,0.1878166,51.48146,0.3383133,0.0003685381,0.3939767,48.09429
"2020-04-28 15:30:00",85054,0.23855,0.0003304034,0.1881466,51.79157,0.3378033,0.0002258027,0.39371,48.15981
"2020-04-28 16:00:00",85055,0.2380233,9.550643E-05,0.18829,52.11716,0.3378066,0.0002064479,0.39371,48.22339
"2020-04-28 16:30:00",85056,0.2379733,0.0001123456,0.1886134,52.39672,0.3375533,0.0003904962,0.3934733,48.30688
"2020-04-28 17:00:00",85057,0.2379566,9.550941E-05,0.18887,52.62494,0.3371133,0.0002140573,0.39356,48.3934
"2020-04-28 17:30:00",85058,0.2375899,0.0003663784,0.18903,52.80191,0.3371199,0.000232945,0.3935267,48.46851
"2020-04-28 18:00:00",85059,0.23719,0.0001135746,0.18932,52.91904,0.3371166,0.0002192104,0.3936267,48.55184
"2020-04-28 18:30:00",85060,0.2369267,0.0003678192,0.18955,52.9885,0.3367633,0.0004086523,0.3937334,48.64067
"2020-04-28 19:00:00",85061,0.2375334,0.0003797658,0.18988,52.98038,0.3363966,0.0002213404,0.39406,48.71413
"2020-04-28 19:30:00",85062,0.2372901,0.0003259342,0.1900067,52.91467,0.3363999,0.0002097696,0.3941701,48.80355
"2020-04-28 20:00:00",85063,0.2371267,0.0001030604,0.19035,52.78601,0.3363899,0.0002165707,0.39436,48.87742
"2020-04-28 20:30:00",85064,0.2378201,0.0001600006,0.1907033,52.58299,0.3363733,0.0002174665,0.39455,48.94537
"2020-04-28 21:00:00",85065,0.2378134,0.000102417,0.1910633,52.33707,0.3363533,0.0002202062,0.3949133,49.00452
"2020-04-28 21:30:00",85066,0.2378067,0.000106251,0.19115,52.03352,0.3368433,0.0003756636,0.3950467,49.0671
"2020-04-28 22:00:00",85067,0.2377967,0.0001110074,0.1912467,51.68365,0.3370099,0.0002226364,0.39548,49.11054
"2020-04-28 22:30:00",85068,0.23779,0.0001135801,0.1913567,51.3596,0.3370099,0.0002211346,0.3956066,49.14364
"2020-04-28 23:00:00",85069,0.2377767,0.0001174281,0.1913767,50.98332,0.3369733,0.0002174548,0.3960433,49.16945
"2020-04-28 23:30:00",85070,0.2378034,0.0001079627,0.1911767,50.63384,0.33697,0.0002193115,0.3961934,49.19755
"2020-04-29 00:00:00",85071,0.2378134,9.568629E-05,0.1910033,50.28032,0.3369433,0.0002319171,0.3964266,49.19893
